offender_id,degree,betweenness,eigenvector,total_cases,community_id
5cc682a307c9,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,11200
a2303f73d6a6,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,11200
c9615b810f9e,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,11200
7cbdeacdce60,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,4510
7e0f80581f99,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,4510
fb7f20520d13,1.1702682e-05,1.1702682e-05,1.1702682e-05,3,7146
d73a1b897284,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,8116
751c03a8999b,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,17564
f0ee81b607ee,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,6296
3eb80778686a,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,2988
0886e80326b9,1.1702682e-05,1.1702682e-05,1.1702682e-05,3,1245
53382a958688,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,11843
ef674bd44b81,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,11843
235a73552d0c,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,19971
c67dafccd364,1.1702682e-05,1.1702682e-05,1.1702682e-05,3,1511
1121937cc267,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,1019
294b472caebc,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,1019
4f4986750d51,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,8513
1121edef00d9,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,3491
5a15e143c399,1.1702682e-05,1.1702682e-05,1.1702682e-05,3,3491
1120fa7813f0,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,11068
235adc15ba72,1.1702682e-05,1.1702682e-05,1.1702682e-05,3,15229
64f695789802,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,25252
340a4e740f6e,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,27962
8142babb2f61,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,9840
67fabd3dc938,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,25735
9185c7a8ba07,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,25735
1cba71ad71a2,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,6144
f3a7bcdd07bc,1.1702682e-05,1.1702682e-05,1.1702682e-05,3,27962
b5e4b3f91bb8,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,11730
89a8c91a8699,1.1702682e-05,1.1702682e-05,1.1702682e-05,3,14646
a2b0e90df128,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,6296
b9eee5898a98,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,6296
e210e94292bb,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,6296
64fcfd7a6cf7,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,24635
7d0dcc6f2830,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,24635
e9419506bf8d,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,4916
dfec5e93fdb1,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,24580
44a5187cc805,1.1702682e-05,1.1702682e-05,1.1702682e-05,4,4288
63228e275abc,1.1702682e-05,1.1702682e-05,1.1702682e-05,3,15518
a944920f47cc,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,22452
4dafd0cde090,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,6002
79a843817a7e,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,6002
31f31905ca5c,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,27214
afc871dfed7f,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,27214
bfc79cb7160a,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,27214
c91e8e87f317,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,27214
112367720b50,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,3491
5488d8b6283f,1.1702682e-05,1.1702682e-05,1.1702682e-05,3,3491
754b7cf63499,1.1702682e-05,1.1702682e-05,1.1702682e-05,4,993
6f528d0c305f,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,24946
e565973b227d,1.1702682e-05,1.1702682e-05,1.1702682e-05,5,35082
b7b9a8b41e8b,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,2261
cf5a76efd9a5,1.1702682e-05,1.1702682e-05,1.1702682e-05,3,2261
7a4548538250,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,7116
6518a24a91c4,1.1702682e-05,1.1702682e-05,1.1702682e-05,3,3559
65dc554eb3e4,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,3559
ec4ad95c597e,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,19531
41ffaea3acfa,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,3210
f8502305852f,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,3210
a4ed06b96473,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,29429
74f166db7ccb,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,8513
cbb9f8e33e1f,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,1511
f0dd995d5e44,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,1511
25aa08533a2b,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,24665
713e1866c9e5,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,24665
44f681ef7488,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,7548
340860f42589,1.1702682e-05,1.1702682e-05,1.1702682e-05,3,29610
34087df3ca94,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,6051
d3b7f4f3492c,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,6051
53b0f7cb1691,1.1702682e-05,1.1702682e-05,1.1702682e-05,3,4080
d784862f4997,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,21046
ba59667d0682,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,6492
72e291286faa,1.1702682e-05,1.1702682e-05,1.1702682e-05,3,5608
bf191cfa2fc3,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,6144
fade6da04769,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,25735
3ba8f3aaed77,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,11793
7738ddd1433c,1.1702682e-05,1.1702682e-05,1.1702682e-05,3,11793
4703710e596c,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,26845
9b6317c29825,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,26845
24ca7317e385,1.1702682e-05,1.1702682e-05,1.1702682e-05,3,1245
896478ba605a,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,3491
ccf5ed21a39b,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,13617
3408274e6360,1.1702682e-05,1.1702682e-05,1.1702682e-05,3,11849
28ee03dc5f9e,1.1702682e-05,1.1702682e-05,1.1702682e-05,3,31111
8da3e8c21dfc,1.1702682e-05,1.1702682e-05,1.1702682e-05,3,26845
d73f84b13631,1.1702682e-05,1.1702682e-05,1.1702682e-05,3,25272
b7d38a543f5b,1.1702682e-05,1.1702682e-05,1.1702682e-05,5,6038
7332cccc97fe,1.1702682e-05,1.1702682e-05,1.1702682e-05,3,14611
1127443fde69,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,22631
b946ed335fa0,1.1702682e-05,1.1702682e-05,1.1702682e-05,3,11730
c2865f167772,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,7221
d14d8985defe,1.1702682e-05,1.1702682e-05,1.1702682e-05,3,2077
de233d045912,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,17192
11273791c564,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,5853
2361d69cbc75,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,8895
d1fb09ccf03a,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,8895
5276160aea42,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,1975
8b04581a2b35,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,1975
44aa05e51bb6,1.1702682e-05,1.1702682e-05,1.1702682e-05,3,11849
db9f0d104c4e,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,11068
6525e730b055,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,1637
f3b89f744b08,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,6581
3fcfbc458d98,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,14610
f667d2373b2b,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,4288
3baa13bf5e87,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,23534
b946bd092bc2,1.1702682e-05,1.1702682e-05,1.1702682e-05,3,23534
11287841d3e4,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,8729
169afa6f6bcc,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,8729
393c473a1585,1.1702682e-05,1.1702682e-05,1.1702682e-05,4,8729
bc69116d8482,1.1702682e-05,1.1702682e-05,1.1702682e-05,3,22631
8021de8d7620,1.1702682e-05,1.1702682e-05,1.1702682e-05,3,2652
08802f8fe48e,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,15553
3ea6d2e197fc,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,15553
deb38417ba68,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,15553
abb647c75258,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,8664
6526974f0587,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,8129
ea441cd403fb,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,8129
c5fb51e639fc,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,29639
eb424dca92ec,1.1702682e-05,1.1702682e-05,1.1702682e-05,3,13271
bcdad815848f,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,7654
652d59766591,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,26024
652f00d10cc8,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,25288
ef1ec6d76a90,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,27047
59eb46ce42dd,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,1850
909600ef042c,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,1019
d649ed7402d7,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,22452
4d9d64f85d17,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,14986
56c8702a87e2,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,14986
cb4f19cfc706,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,14986
f9dab5c34e22,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,14986
afb037118b9c,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,31439
467c0744429f,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,5853
9ae6a23aa1ce,1.1702682e-05,1.1702682e-05,1.1702682e-05,3,22093
6e444f8514fb,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,25288
f0798f063a35,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,6093
22a1e3e982e6,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,4288
37dd9872400d,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,4288
54b0692c07f4,1.1702682e-05,1.1702682e-05,1.1702682e-05,3,4288
7473fb5fb6a0,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,4288
3bab5d8fbba3,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,17348
74c4f4629113,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,17348
a66270617f36,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,17348
fd5daeace174,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,17348
1d4461987f23,1.1702682e-05,1.1702682e-05,1.1702682e-05,3,11434
3327e2a43f47,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,5857
a65b97928a1c,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,5857
b22c7e2abbd2,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,8355
c6d16527dc7a,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,2969
32038f8142b3,1.1702682e-05,1.1702682e-05,1.1702682e-05,3,25467
901a767299fb,1.1702682e-05,1.1702682e-05,1.1702682e-05,3,26842
b8652b6c9ddd,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,26842
087ac3ccdfa8,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,6854
8c5b1b80a0ca,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,6854
652f35e7dd00,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,1019
8adc1e3e096d,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,1019
d72f3fc9b62b,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,1019
9eee6b94c884,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,517
6531c8559d1c,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,4599
dcd536094bc2,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,31954
d8c2d27fabd9,1.1702682e-05,1.1702682e-05,1.1702682e-05,3,17789
4f93bfdea3c5,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,6093
5c979d6ddad5,1.1702682e-05,1.1702682e-05,1.1702682e-05,4,6093
7ad15a249e2d,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,6093
52b5baebc682,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,21134
9c96f094dd3f,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,21134
7bedaa17d68c,1.1702682e-05,1.1702682e-05,1.1702682e-05,4,6093
1444f284a5eb,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,24665
7189e8f67037,1.1702682e-05,1.1702682e-05,1.1702682e-05,3,17789
1cb842292bd5,1.1702682e-05,1.1702682e-05,1.1702682e-05,3,8005
4119a5ac0b72,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,8005
50422d2b2dff,1.1702682e-05,1.1702682e-05,1.1702682e-05,5,8005
7378c049af3e,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,19019
8b552c07ed1d,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,27214
e4bd5b070409,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,27214
1cb734791fb5,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,11774
53973c5b2f4e,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,11774
34007e6b074c,1.1702682e-05,1.1702682e-05,1.1702682e-05,3,29148
a5e7e1435cb8,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,905
2a1feb8ac21f,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,4526
3ddacfc6d8d9,1.1702682e-05,1.1702682e-05,1.1702682e-05,4,10758
fa6e59116743,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,10253
50eb2038d63d,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,33695
2368547e9a72,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,7854
fd485a137d15,1.1702682e-05,1.1702682e-05,1.1702682e-05,3,7854
486e372c4fac,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,24665
5974c3620f53,1.1702682e-05,1.1702682e-05,1.1702682e-05,4,16702
b075d7d4b0de,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,16702
112af846aca4,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,905
b3a2066315c0,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,905
4d99be5e9d03,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,33430
afa50415f8be,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,4408
de5050dccf68,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,8895
0878e6e07f88,1.1702682e-05,1.1702682e-05,1.1702682e-05,3,31394
e658e775e6a1,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,6854
65362bf1ed25,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,8945
c33fc3a56525,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,25294
6539512fbb50,1.1702682e-05,1.1702682e-05,1.1702682e-05,3,4590
8ad489368bec,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,27214
08795fc48318,1.1702682e-05,1.1702682e-05,1.1702682e-05,3,24977
0bdd109667eb,1.1702682e-05,1.1702682e-05,1.1702682e-05,5,6144
cdeac3f5e4e5,1.1702682e-05,1.1702682e-05,1.1702682e-05,3,24977
900ed014a8aa,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,25467
9877e9abcf4c,1.1702682e-05,1.1702682e-05,1.1702682e-05,4,25467
ea980f775875,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,11774
1cb7f2846bae,1.1702682e-05,1.1702682e-05,1.1702682e-05,3,30117
b0ae321e79bf,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,8044
dcd34e3e4aa3,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,8349
f783e3fda7bf,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,11619
b90445687530,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,34690
612643ec2330,1.1702682e-05,1.1702682e-05,1.1702682e-05,4,2077
23699a8d9730,1.1702682e-05,1.1702682e-05,1.1702682e-05,4,11676
a4c0b3f567e8,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,11676
2486284e7a54,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,17053
97bf1fd67e32,1.1702682e-05,1.1702682e-05,1.1702682e-05,4,17053
33fe171d6129,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,13671
b07d7468ee55,1.1702682e-05,1.1702682e-05,1.1702682e-05,3,1255
31070c085892,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,10616
cec6b449e98f,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,22234
a29f59e0975b,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,22347
f61abe2e7951,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,31394
f94d7605cd5f,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,17053
0877775799aa,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,13472
6a73319bc5c5,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,11881
75f287cfeba5,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,11881
0ebbb04f8403,1.1702682e-05,1.1702682e-05,1.1702682e-05,3,11774
5497f9ff15ac,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,3559
08785046577b,1.1702682e-05,1.1702682e-05,1.1702682e-05,3,16178
bc1d01ea50e7,1.1702682e-05,1.1702682e-05,1.1702682e-05,3,4408
907f6ad5c4c4,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,298
d77d1c641fd7,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,3384
b33349beddf0,1.1702682e-05,1.1702682e-05,1.1702682e-05,3,20197
b4d396987acf,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,20197
d09ec840df1f,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,20197
832710f4b4d3,1.1702682e-05,1.1702682e-05,1.1702682e-05,3,25311
b84e25f85c27,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,8401
435dd3c3e2bf,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,20431
986bf6d37601,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,20431
a40937ea18b2,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,20431
112f219af62e,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,14696
2285e4894903,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,14696
550f158e7135,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,14696
b5e6932c9280,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,14696
a226c7e9da8d,1.1702682e-05,1.1702682e-05,1.1702682e-05,3,25467
33fcdc96215b,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,30632
3ee04c6490ea,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,30632
b10f66081daa,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,19167
eb4f39f5e50a,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,6291
271e5c0790c0,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,13471
a28f2d9bf4b6,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,4849
8f11d52386b6,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,10616
bccb3c99faac,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,10616
1cb22b437f0b,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,2868
41cb12c3674c,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,2868
5ba11fb608bd,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,2868
29de8f14de92,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,13597
20e60f1bd3eb,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,3296
91f368561073,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,3296
44aa21c3aae2,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,26944
b9a6c1aec509,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,3491
dc6fb61ba45a,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,3491
bca2610b2613,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,1017
fda636f3f9dd,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,1017
655cc203003a,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,25315
6560968ea0a8,1.1702682e-05,1.1702682e-05,1.1702682e-05,3,19328
7e179d2ba0cc,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,22409
d8fb545fc16f,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,22409
65611fc5ec01,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,19328
9a051bcf19ac,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,8895
475ffe03a014,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,5865
80d7bb47216d,1.1702682e-05,1.1702682e-05,1.1702682e-05,3,7958
93f2c06a5881,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,15539
56543b3bd403,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,2844
6e0ca7eee414,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,2844
ec472a2da009,1.1702682e-05,1.1702682e-05,1.1702682e-05,3,3257
3a16f155ea0e,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,4485
33fb83d2d018,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,9008
5a4d9f245b38,1.1702682e-05,1.1702682e-05,1.1702682e-05,3,9008
7be3f86ea113,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,6291
0870468376b2,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,23617
33fad5d81220,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,7146
5c08917f4207,1.1702682e-05,1.1702682e-05,1.1702682e-05,4,11221
d0107be50139,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,1044
36a41d097199,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,27214
4d8d1b15a48d,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,6038
df089077ae25,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,6038
d27ba22fd0d6,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,2077
d86d7b1f4872,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,7146
8bca5be69d87,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,19548
4d8bf4f345b8,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,24775
a126049bbfef,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,24775
2d30ee7e355e,1.1702682e-05,1.1702682e-05,1.1702682e-05,3,5864
08737de926d8,1.1702682e-05,1.1702682e-05,1.1702682e-05,3,4849
5b7ca9ee41f2,1.1702682e-05,1.1702682e-05,1.1702682e-05,3,4849
e86f093d3ca0,1.1702682e-05,1.1702682e-05,1.1702682e-05,3,6296
f44f0f3b8e8c,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,11774
6567d2a3d629,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,9951
b232f1de15f4,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,9951
f3d1f30357fd,1.1702682e-05,1.1702682e-05,1.1702682e-05,4,9951
6567f265a96d,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,2866
34798452376f,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,29429
70088c6f7f39,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,8895
11fa5899c3ae,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,10252
a351aa498ddd,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,20880
f1a2bc975f75,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,8945
f4e99dc08c40,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,8945
84885374d215,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,17756
54ae155fcb02,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,8316
b7e08e033e2f,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,8316
4d8bcb47cd21,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,19548
1132263e0f89,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,8945
e7abd766675f,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,17315
1137da58ff90,1.1702682e-05,1.1702682e-05,1.1702682e-05,4,29968
5af32999d9ff,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,18182
a2edef006f29,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,18182
d43b86b5ca09,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,18182
d8eedb88923c,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,18182
4d881e46ad93,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,14986
723c86e87a70,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,8696
2944f212045c,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,22234
35866394afae,1.1702682e-05,1.1702682e-05,1.1702682e-05,3,22234
ab47e4796938,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,17362
c89d82c79ab9,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,14986
4d89a96c5668,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,21120
a6a2d20ff02d,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,21120
a7e22874494c,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,21120
bf777b154084,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,11619
9c1b8c90165e,1.1702682e-05,1.1702682e-05,1.1702682e-05,3,4940
33f86a17d1d7,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,22409
5e8ba03dae0f,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,22409
a866b57f81dd,1.1702682e-05,1.1702682e-05,1.1702682e-05,3,22409
2d5d89b4b68d,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,11223
4ef4e934bb2d,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,11223
236f21661475,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,11793
b9931b98d734,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,11793
236f66cb6ab7,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,1850
f26ad6496de6,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,2621
65633f462c28,1.1702682e-05,1.1702682e-05,1.1702682e-05,4,31760
859707c56726,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,19531
c26006f2df7e,1.1702682e-05,1.1702682e-05,1.1702682e-05,2,19531
291306f17e60,1.1702682e-05,1.1702682e-05,1.1702682e-05,4,8729
